initial,customer,code,demand_qty,사출창고,분리창고,검사접착,누수규격검사,inv_total_4wh,shortage_qty
AA1312,"PIA Co.,Ltd.",P1084A-00.75MCJ2,4025,0.0,0.0,0.0,0.0,0.0,4025.0
D1874,Bach Quang,P5103A-04.75ABM,253,0.0,0.0,0.0,0.0,0.0,253.0
D1874,Bach Quang,P5105A-01.25PRM,122,0.0,0.0,0.0,0.0,0.0,122.0
D1874,Bach Quang,P5105A-04.50PRM,202,0.0,0.0,0.0,0.0,0.0,202.0
D1874,Bach Quang,P5105A-05.00PRM,293,0.0,0.0,0.0,0.0,0.0,293.0
D1874,Bach Quang,P5105A-05.25PRM,333,0.0,0.0,0.0,0.0,0.0,333.0
D1874,Bach Quang,P5106A-10.00EMM,71,0.0,0.0,0.0,0.0,0.0,71.0
D1876,ALCON India,P3220A-00.00ALH,9309,0.0,0.0,0.0,0.0,0.0,9309.0
D1882,ALCON Thailand,P3221A-01.50CCM,2290,0.0,0.0,0.0,0.0,0.0,2290.0
D1882,ALCON Thailand,P3221A-01.75CCM,364,0.0,0.0,0.0,0.0,0.0,364.0
DD1120,Hearts Optical,P0036A-07.50,91,0.0,0.0,0.0,0.0,0.0,91.0
DD1122,Hearts Optical,P4781A-09.50BRW3,152,0.0,0.0,0.0,0.0,0.0,152.0
DD1123,Hearts Optical,P0210A-01.50-0.75180ALR,61,0.0,0.0,0.0,0.0,0.0,61.0
DD1123,Hearts Optical,P0210A-02.50-0.75180ALR,123,0.0,0.0,0.0,0.0,0.0,123.0
DD1123,Hearts Optical,P0210A-03.50-0.75180ALR,62,0.0,0.0,0.0,0.0,0.0,62.0
DD1123,Hearts Optical,P0210A-06.50-0.75180ALR,428,0.0,0.0,0.0,0.0,0.0,428.0
DD1123,Hearts Optical,P0210A-07.00-0.75180ALR,92,0.0,0.0,0.0,0.0,0.0,92.0
DD1123,Hearts Optical,P0211A-02.75-1.25180ALR,31,0.0,0.0,0.0,0.0,0.0,31.0
DD1123,Hearts Optical,P0211A-03.50-1.25180ALR,367,0.0,0.0,0.0,0.0,0.0,367.0
DD1123,Hearts Optical,P0211A-04.75-1.25180ALR,92,0.0,0.0,0.0,0.0,0.0,92.0
DD1123,Hearts Optical,P0211A-07.00-1.25180ALR,122,0.0,0.0,0.0,0.0,0.0,122.0
DD1123,Hearts Optical,P0212A-00.00-1.75180ALR,215,0.0,0.0,0.0,0.0,0.0,215.0
DD1123,Hearts Optical,P0212A-01.25-1.75180ALR,245,0.0,0.0,0.0,0.0,0.0,245.0
DD1123,Hearts Optical,P0212A-01.50-1.75180ALR,245,0.0,0.0,0.0,0.0,0.0,245.0
DD1123,Hearts Optical,P0212A-02.00-1.75180ALR,183,0.0,0.0,0.0,0.0,0.0,183.0
DD1123,Hearts Optical,P0212A-03.00-1.75180ALR,307,0.0,0.0,0.0,0.0,0.0,307.0
DD1123,Hearts Optical,P4843A-07.50-0.75180BRW,30,0.0,0.0,0.0,0.0,0.0,30.0
DD1123,Hearts Optical,P4844A-04.50-1.25180BRW,92,0.0,0.0,0.0,0.0,0.0,92.0
DD1123,Hearts Optical,P4844A-04.75-1.25180BRW,122,0.0,0.0,0.0,0.0,0.0,122.0
DD1123,Hearts Optical,P4844A-05.50-1.25180BRW,307,0.0,0.0,0.0,0.0,0.0,307.0
DD1123,Hearts Optical,P4845A-01.00-1.75180BRW,123,0.0,0.0,0.0,0.0,0.0,123.0
DD1123,Hearts Optical,P4845A-05.50-1.75180BRW,918,0.0,0.0,0.0,0.0,0.0,918.0
DD1123,Hearts Optical,P4845A-07.50-1.75180BRW,460,0.0,0.0,0.0,0.0,0.0,460.0
DD1123,Hearts Optical,P4845A-08.00-1.75180BRW,306,0.0,0.0,0.0,0.0,0.0,306.0
DD1123,Hearts Optical,P4846A-06.00-0.75180GRA,61,0.0,0.0,0.0,0.0,0.0,61.0
DD1123,Hearts Optical,P4847A-04.25-1.25180GRA,153,0.0,0.0,0.0,0.0,0.0,153.0
DD1123,Hearts Optical,P4848A-04.00-1.75180GRA,62,0.0,0.0,0.0,0.0,0.0,62.0
DD1123,Hearts Optical,P4848A-05.00-1.75180GRA,306,0.0,0.0,0.0,0.0,0.0,306.0
DD1123,Hearts Optical,P4848A-05.50-1.75180GRA,214,0.0,0.0,0.0,0.0,0.0,214.0
DD1123,Hearts Optical,P4848A-06.00-1.75180GRA,183,0.0,0.0,0.0,0.0,0.0,183.0
DD1123,Hearts Optical,P4848A-08.00-1.75180GRA,306,0.0,0.0,0.0,0.0,0.0,306.0
DD1127,Hearts Optical,P0110A-07.50SNB,30,0.0,0.0,0.0,0.0,0.0,30.0
DD1127,Hearts Optical,P4781A-09.50BRW3,20,0.0,0.0,0.0,0.0,0.0,20.0
DD1127,Hearts Optical,P4844A-02.00-1.25180BRW,16,0.0,0.0,0.0,0.0,0.0,16.0
DD1127,Hearts Optical,P4845A-01.00-1.75180BRW,21,0.0,0.0,0.0,0.0,0.0,21.0
DD1127,Hearts Optical,P4845A-08.00-1.75180BRW,10,0.0,0.0,0.0,0.0,0.0,10.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-00.25,2684,0.0,0.0,0.0,0.0,0.0,2684.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-00.50,5488,0.0,0.0,0.0,0.0,0.0,5488.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-00.75,5637,0.0,0.0,0.0,0.0,0.0,5637.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-01.00,4553,0.0,0.0,0.0,0.0,0.0,4553.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-01.25,4192,0.0,0.0,0.0,0.0,0.0,4192.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-01.50,5066,0.0,0.0,0.0,0.0,0.0,5066.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-01.75,5428,0.0,0.0,0.0,0.0,0.0,5428.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-02.00,4945,0.0,0.0,0.0,0.0,0.0,4945.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-02.25,7026,0.0,0.0,0.0,0.0,0.0,7026.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-02.50,4072,0.0,0.0,0.0,0.0,0.0,4072.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-02.75,4523,0.0,0.0,0.0,0.0,0.0,4523.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-03.00,4764,0.0,0.0,0.0,0.0,0.0,4764.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-03.25,4252,0.0,0.0,0.0,0.0,0.0,4252.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-03.50,2051,0.0,0.0,0.0,0.0,0.0,2051.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-04.00,1056,0.0,0.0,0.0,0.0,0.0,1056.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-04.25,543,0.0,0.0,0.0,0.0,0.0,543.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-04.75,3317,0.0,0.0,0.0,0.0,0.0,3317.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-05.00,724,0.0,0.0,0.0,0.0,0.0,724.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-05.25,3679,0.0,0.0,0.0,0.0,0.0,3679.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-05.75,3377,0.0,0.0,0.0,0.0,0.0,3377.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-06.00,2232,0.0,0.0,0.0,0.0,0.0,2232.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-07.00,3227,0.0,0.0,0.0,0.0,0.0,3227.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1010A8.60-08.00,2834,0.0,0.0,0.0,0.0,0.0,2834.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-00.25BUL1,5719,0.0,0.0,0.0,0.0,0.0,5719.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-00.50BUL1,6808,0.0,0.0,0.0,0.0,0.0,6808.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-00.75BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-01.00BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-01.25BUL1,13344,0.0,0.0,0.0,0.0,0.0,13344.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-01.50BUL1,13344,0.0,0.0,0.0,0.0,0.0,13344.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-01.75BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-02.00BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-02.25BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-02.50BUL1,13343,0.0,0.0,0.0,0.0,0.0,13343.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-02.75BUL1,10802,0.0,0.0,0.0,0.0,0.0,10802.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-03.00BUL1,9288,0.0,0.0,0.0,0.0,0.0,9288.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-03.25BUL1,4267,0.0,0.0,0.0,0.0,0.0,4267.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-03.75BUL1,6929,0.0,0.0,0.0,0.0,0.0,6929.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-04.00BUL1,6867,0.0,0.0,0.0,0.0,0.0,6867.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-04.25BUL1,31,0.0,0.0,0.0,0.0,0.0,31.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-05.00BUL1,303,0.0,0.0,0.0,0.0,0.0,303.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-05.50BUL1,5296,0.0,0.0,0.0,0.0,0.0,5296.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-05.75BUL1,5720,0.0,0.0,0.0,0.0,0.0,5720.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-06.00BUL1,5719,0.0,0.0,0.0,0.0,0.0,5719.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-06.50BUL1,5719,0.0,0.0,0.0,0.0,0.0,5719.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-07.00BUL1,5719,0.0,0.0,0.0,0.0,0.0,5719.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-07.50BUL1,3813,0.0,0.0,0.0,0.0,0.0,3813.0
DD1129,"Wenzhou Wangshuo Commercial&Trading Co.,Ltd",P1109A-08.00BUL1,3813,0.0,0.0,0.0,0.0,0.0,3813.0
DD1131,Hearts Optical,P4821A-00.00BUL,202,0.0,0.0,0.0,0.0,0.0,202.0
GG0187,"from-eyes Co.,ltd.",P2123A-00.00CLB,2834,0.0,0.0,0.0,0.0,0.0,2834.0
GG0187,"from-eyes Co.,ltd.",P2123A-00.50CLB,616,0.0,0.0,0.0,0.0,0.0,616.0
GG0187,"from-eyes Co.,ltd.",P2123A-03.25CLB,1302,0.0,0.0,0.0,0.0,0.0,1302.0
GG0187,"from-eyes Co.,ltd.",P2123A-04.00CLB,3026,0.0,0.0,0.0,0.0,0.0,3026.0
GG0187,"from-eyes Co.,ltd.",P2123A-04.50CLB,1725,0.0,0.0,0.0,0.0,0.0,1725.0
GG0187,"from-eyes Co.,ltd.",P2123A-05.50CLB,817,0.0,0.0,0.0,0.0,0.0,817.0
GG0187,"from-eyes Co.,ltd.",P2123A-07.00CLB,1049,0.0,0.0,0.0,0.0,0.0,1049.0
GG0188,"from-eyes Co.,ltd.",P4834A-01.25CBM,918,0.0,0.0,0.0,0.0,0.0,918.0
GG0188,"from-eyes Co.,ltd.",P4834A-01.50CBM,101,0.0,0.0,0.0,0.0,0.0,101.0
GG0188,"from-eyes Co.,ltd.",P4834A-03.00CBM,495,0.0,0.0,0.0,0.0,0.0,495.0
GG0188,"from-eyes Co.,ltd.",P4834A-03.50CBM,384,0.0,0.0,0.0,0.0,0.0,384.0
GG0188,"from-eyes Co.,ltd.",P4834A-06.50CBM,666,0.0,0.0,0.0,0.0,0.0,666.0
GG0188,"from-eyes Co.,ltd.",P4834A-07.00CBM,706,0.0,0.0,0.0,0.0,0.0,706.0
GG0190,"SINCERE Co.,Ltd",P1256K8.70-04.00,761,0.0,0.0,0.0,0.0,0.0,761.0
GG0190,"SINCERE Co.,Ltd",P1256K8.70-05.25,706,0.0,0.0,0.0,0.0,0.0,706.0
GG0190,"SINCERE Co.,Ltd",P1256K8.70-06.00,2227,0.0,0.0,0.0,0.0,0.0,2227.0
GG0190,"SINCERE Co.,Ltd",P1256K8.70-07.50,304,0.0,0.0,0.0,0.0,0.0,304.0
GG0191,"SINCERE Co.,Ltd",P1256K8.70-04.00,37,0.0,0.0,0.0,0.0,0.0,37.0
GG0191,"SINCERE Co.,Ltd",P1256K8.70-05.25,95,0.0,0.0,0.0,0.0,0.0,95.0
GG0191,"SINCERE Co.,Ltd",P1256K8.70-06.00,90,0.0,0.0,0.0,0.0,0.0,90.0
GG0191,"SINCERE Co.,Ltd",P1256K8.70-07.50,46,0.0,0.0,0.0,0.0,0.0,46.0
GG0192,"SINCERE Co.,Ltd",P0193A-01.25SMT,101,0.0,0.0,0.0,0.0,0.0,101.0
GG0192,"SINCERE Co.,Ltd",P0193A-01.50SMT,575,0.0,0.0,0.0,0.0,0.0,575.0
GG0192,"SINCERE Co.,Ltd",P0193A-01.75SMT,273,0.0,0.0,0.0,0.0,0.0,273.0
GG0192,"SINCERE Co.,Ltd",P0193A-05.50SMT,101,0.0,0.0,0.0,0.0,0.0,101.0
GG0192,"SINCERE Co.,Ltd",P0193A-06.50SMT,303,0.0,0.0,0.0,0.0,0.0,303.0
GG0192,"SINCERE Co.,Ltd",P0194A-01.75HGS,182,0.0,0.0,0.0,0.0,0.0,182.0
GG0192,"SINCERE Co.,Ltd",P0194A-02.00HGS,505,0.0,0.0,0.0,0.0,0.0,505.0
GG0192,"SINCERE Co.,Ltd",P0194A-04.50HGS,303,0.0,0.0,0.0,0.0,0.0,303.0
GG0192,"SINCERE Co.,Ltd",P0194A-06.00HGS,11,0.0,0.0,0.0,0.0,0.0,11.0
GG0193,"SINCERE Co.,Ltd",P0552A-02.00LIB,21,0.0,0.0,0.0,0.0,0.0,21.0
GG0193,"SINCERE Co.,Ltd",P0552A-03.25LIB,706,0.0,0.0,0.0,0.0,0.0,706.0
GG0193,"SINCERE Co.,Ltd",P0552A-06.00LIB,122,0.0,0.0,0.0,0.0,0.0,122.0
GG0195,"SINCERE Co.,Ltd",P1423A-00.00THB,8885,0.0,0.0,0.0,0.0,0.0,8885.0
GG0195,"SINCERE Co.,Ltd",P1423A-02.75THB,928,0.0,0.0,0.0,0.0,0.0,928.0
GG0195,"SINCERE Co.,Ltd",P1423A-03.00THB,253,0.0,0.0,0.0,0.0,0.0,253.0
GG0195,"SINCERE Co.,Ltd",P1423A-03.50THB,293,0.0,0.0,0.0,0.0,0.0,293.0
GG0195,"SINCERE Co.,Ltd",P1423A-04.00THB,596,0.0,0.0,0.0,0.0,0.0,596.0
GG0195,"SINCERE Co.,Ltd",P1423A-04.75THB,495,0.0,0.0,0.0,0.0,0.0,495.0
GG0195,"SINCERE Co.,Ltd",P1423A-05.00THB,192,0.0,0.0,0.0,0.0,0.0,192.0
GG0195,"SINCERE Co.,Ltd",P1423A-05.50THB,404,0.0,0.0,0.0,0.0,0.0,404.0
GG0196,"PIA Co.,Ltd.",P1021A-00.00HKA3,15804,0.0,0.0,0.0,0.0,0.0,15804.0
GG0196,"PIA Co.,Ltd.",P1021A-00.50HKA3,606,0.0,0.0,0.0,0.0,0.0,606.0
GG0196,"PIA Co.,Ltd.",P1021A-01.00HKA3,3672,0.0,0.0,0.0,0.0,0.0,3672.0
GG0196,"PIA Co.,Ltd.",P1021A-01.50HKA3,2129,0.0,0.0,0.0,0.0,0.0,2129.0
GG0196,"PIA Co.,Ltd.",P1021A-01.75HKA3,3097,0.0,0.0,0.0,0.0,0.0,3097.0
GG0196,"PIA Co.,Ltd.",P1021A-02.00HKA3,1180,0.0,0.0,0.0,0.0,0.0,1180.0
GG0196,"PIA Co.,Ltd.",P1021A-02.25HKA3,464,0.0,0.0,0.0,0.0,0.0,464.0
GG0196,"PIA Co.,Ltd.",P1021A-02.50HKA3,2350,0.0,0.0,0.0,0.0,0.0,2350.0
GG0196,"PIA Co.,Ltd.",P1021A-03.00HKA3,2411,0.0,0.0,0.0,0.0,0.0,2411.0
GG0196,"PIA Co.,Ltd.",P1021A-03.25HKA3,132,0.0,0.0,0.0,0.0,0.0,132.0
GG0196,"PIA Co.,Ltd.",P1021A-03.75HKA3,1180,0.0,0.0,0.0,0.0,0.0,1180.0
GG0196,"PIA Co.,Ltd.",P1021A-04.50HKA3,263,0.0,0.0,0.0,0.0,0.0,263.0
GG0196,"PIA Co.,Ltd.",P1021A-05.50HKA3,4781,0.0,0.0,0.0,0.0,0.0,4781.0
GG0196,"PIA Co.,Ltd.",P1022A-00.00HKB3,12869,0.0,0.0,0.0,0.0,0.0,12869.0
GG0196,"PIA Co.,Ltd.",P1022A-01.00HKB3,2865,0.0,0.0,0.0,0.0,0.0,2865.0
GG0196,"PIA Co.,Ltd.",P1022A-01.50HKB3,444,0.0,0.0,0.0,0.0,0.0,444.0
GG0196,"PIA Co.,Ltd.",P1022A-02.00HKB3,202,0.0,0.0,0.0,0.0,0.0,202.0
GG0196,"PIA Co.,Ltd.",P1022A-03.00HKB3,747,0.0,0.0,0.0,0.0,0.0,747.0
GG0196,"PIA Co.,Ltd.",P1022A-04.75HKB3,202,0.0,0.0,0.0,0.0,0.0,202.0
GG0196,"PIA Co.,Ltd.",P1022A-05.50HKB3,1201,0.0,0.0,0.0,0.0,0.0,1201.0
GG0196,"PIA Co.,Ltd.",P1024A-00.00HKR3,2239,0.0,0.0,0.0,0.0,0.0,2239.0
GG0196,"PIA Co.,Ltd.",P1024A-01.00HKR3,454,0.0,0.0,0.0,0.0,0.0,454.0
GG0196,"PIA Co.,Ltd.",P1024A-01.50HKR3,757,0.0,0.0,0.0,0.0,0.0,757.0
GG0196,"PIA Co.,Ltd.",P1024A-01.75HKR3,1695,0.0,0.0,0.0,0.0,0.0,1695.0
GG0196,"PIA Co.,Ltd.",P1024A-02.75HKR3,364,0.0,0.0,0.0,0.0,0.0,364.0
GG0196,"PIA Co.,Ltd.",P1024A-03.25HKR3,81,0.0,0.0,0.0,0.0,0.0,81.0
GG0196,"PIA Co.,Ltd.",P1024A-03.50HKR3,848,0.0,0.0,0.0,0.0,0.0,848.0
GG0196,"PIA Co.,Ltd.",P1024A-05.00HKR3,11,0.0,0.0,0.0,0.0,0.0,11.0
GG0197,"PIA Co.,Ltd.",P1053A-00.00PSG3,6324,0.0,0.0,0.0,0.0,0.0,6324.0
GG0197,"PIA Co.,Ltd.",P1053A-05.50PSG3,444,0.0,0.0,0.0,0.0,0.0,444.0
GG0197,"PIA Co.,Ltd.",P1054A-00.00PSB3,14009,0.0,0.0,0.0,0.0,0.0,14009.0
GG0197,"PIA Co.,Ltd.",P1054A-01.00PSB3,505,0.0,0.0,0.0,0.0,0.0,505.0
GG0197,"PIA Co.,Ltd.",P1054A-02.00PSB3,1402,0.0,0.0,0.0,0.0,0.0,1402.0
GG0197,"PIA Co.,Ltd.",P1054A-02.50PSB3,2018,0.0,0.0,0.0,0.0,0.0,2018.0
GG0197,"PIA Co.,Ltd.",P1054A-02.75PSB3,1624,0.0,0.0,0.0,0.0,0.0,1624.0
GG0197,"PIA Co.,Ltd.",P1054A-03.00PSB3,1735,0.0,0.0,0.0,0.0,0.0,1735.0
GG0197,"PIA Co.,Ltd.",P1054A-04.25PSB3,111,0.0,0.0,0.0,0.0,0.0,111.0
GG0197,"PIA Co.,Ltd.",P1054A-04.50PSB3,485,0.0,0.0,0.0,0.0,0.0,485.0
GG0197,"PIA Co.,Ltd.",P1054A-04.75PSB3,1473,0.0,0.0,0.0,0.0,0.0,1473.0
GG0197,"PIA Co.,Ltd.",P1056A-00.00BPB3,4771,0.0,0.0,0.0,0.0,0.0,4771.0
GG0197,"PIA Co.,Ltd.",P1056A-02.75BPB3,243,0.0,0.0,0.0,0.0,0.0,243.0
GG0197,"PIA Co.,Ltd.",P1056A-03.00BPB3,253,0.0,0.0,0.0,0.0,0.0,253.0
GG0197,"PIA Co.,Ltd.",P1056A-03.50BPB3,182,0.0,0.0,0.0,0.0,0.0,182.0
GG0197,"PIA Co.,Ltd.",P1056A-03.75BPB3,71,0.0,0.0,0.0,0.0,0.0,71.0
GG0198,"from-eyes Co.,ltd.",P2121A-00.00CLB,1080,0.0,0.0,0.0,0.0,0.0,1080.0
GG0198,"from-eyes Co.,ltd.",P2121A-01.25CLB,475,0.0,0.0,0.0,0.0,0.0,475.0
GG0198,"from-eyes Co.,ltd.",P2121A-02.25CLB,1110,0.0,0.0,0.0,0.0,0.0,1110.0
GG0198,"from-eyes Co.,ltd.",P2121A-04.50CLB,162,0.0,0.0,0.0,0.0,0.0,162.0
GG0198,"from-eyes Co.,ltd.",P2121A-06.00CLB,1382,0.0,0.0,0.0,0.0,0.0,1382.0
GG0199,"from-eyes Co.,ltd.",P4834A-01.00CBM,111,0.0,0.0,0.0,0.0,0.0,111.0
GG0199,"from-eyes Co.,ltd.",P4834A-01.75CBM,283,0.0,0.0,0.0,0.0,0.0,283.0
GG0199,"from-eyes Co.,ltd.",P4834A-06.00CBM,1362,0.0,0.0,0.0,0.0,0.0,1362.0
GG0199,"from-eyes Co.,ltd.",P4834A-06.50CBM,968,0.0,0.0,0.0,0.0,0.0,968.0
HW0312,OPTIC CENTER,P0013A-04.75,7810,0.0,0.0,0.0,0.0,0.0,7810.0
HW0312,OPTIC CENTER,P0013A-05.50,3287,0.0,0.0,0.0,0.0,0.0,3287.0
HW0312,OPTIC CENTER,P0013A-06.00,3890,0.0,0.0,0.0,0.0,0.0,3890.0
HW0315,OPTIC CENTER,P1067A-05.25,1960,0.0,0.0,0.0,0.0,0.0,1960.0
HW0315,OPTIC CENTER,P1067A-07.50,2292,0.0,0.0,0.0,0.0,0.0,2292.0
HW0315,OPTIC CENTER,P1067A-08.00,1568,0.0,0.0,0.0,0.0,0.0,1568.0
HW0315,OPTIC CENTER,P1067A-09.00,2051,0.0,0.0,0.0,0.0,0.0,2051.0
HW0315,OPTIC CENTER,P1067A-09.50,3016,0.0,0.0,0.0,0.0,0.0,3016.0
HW0315,OPTIC CENTER,P1067A-10.00,3196,0.0,0.0,0.0,0.0,0.0,3196.0
HW0315,OPTIC CENTER,P3016A-01.00,362,0.0,0.0,0.0,0.0,0.0,362.0
HW0315,OPTIC CENTER,P3016A-01.25,14392,0.0,0.0,0.0,0.0,0.0,14392.0
HW0315,OPTIC CENTER,P3016A-01.50,14215,0.0,0.0,0.0,0.0,0.0,14215.0
HW0315,OPTIC CENTER,P3016A-02.00,23925,0.0,0.0,0.0,0.0,0.0,23925.0
HW0315,OPTIC CENTER,P3016A-02.25,21498,0.0,0.0,0.0,0.0,0.0,21498.0
HW0315,OPTIC CENTER,P3016A-02.50,18297,0.0,0.0,0.0,0.0,0.0,18297.0
HW0315,OPTIC CENTER,P3016A-02.75,22377,0.0,0.0,0.0,0.0,0.0,22377.0
HW0315,OPTIC CENTER,P3016A-03.00,12478,0.0,0.0,0.0,0.0,0.0,12478.0
HW0315,OPTIC CENTER,P3016A-03.50,26845,0.0,0.0,0.0,0.0,0.0,26845.0
HW0315,OPTIC CENTER,P3016A-04.25,16272,0.0,0.0,0.0,0.0,0.0,16272.0
HW0315,OPTIC CENTER,P3016A-04.75,19900,0.0,0.0,0.0,0.0,0.0,19900.0
HW0315,OPTIC CENTER,P3016A-05.00,10126,0.0,0.0,0.0,0.0,0.0,10126.0
HW0315,OPTIC CENTER,P3016A-05.50,15362,0.0,0.0,0.0,0.0,0.0,15362.0
HW0315,OPTIC CENTER,P3016A-05.75,10322,0.0,0.0,0.0,0.0,0.0,10322.0
HW0315,OPTIC CENTER,P3016A-06.00,18925,0.0,0.0,0.0,0.0,0.0,18925.0
HW0315,OPTIC CENTER,P3016A-06.50,15935,0.0,0.0,0.0,0.0,0.0,15935.0
HW0315,OPTIC CENTER,P3016A-07.00,11096,0.0,0.0,0.0,0.0,0.0,11096.0
HW0315,OPTIC CENTER,P3016A-07.50,5448,0.0,0.0,0.0,0.0,0.0,5448.0
HW0315,OPTIC CENTER,P3016A-08.00,3126,0.0,0.0,0.0,0.0,0.0,3126.0
HW0315,OPTIC CENTER,P3016A-08.50,3106,0.0,0.0,0.0,0.0,0.0,3106.0
HW0315,OPTIC CENTER,P3016A-09.00,3106,0.0,0.0,0.0,0.0,0.0,3106.0
HW0315,OPTIC CENTER,P3016A-12.00,1056,0.0,0.0,0.0,0.0,0.0,1056.0
HW0325,OPTIC CENTER,P3016A-01.25,201,0.0,0.0,0.0,0.0,0.0,201.0
HW0325,OPTIC CENTER,P3016A-01.50,201,0.0,0.0,0.0,0.0,0.0,201.0
HW0325,OPTIC CENTER,P3016A-02.00,151,0.0,0.0,0.0,0.0,0.0,151.0
HW0325,OPTIC CENTER,P3016A-02.25,201,0.0,0.0,0.0,0.0,0.0,201.0
HW0325,OPTIC CENTER,P3016A-02.50,101,0.0,0.0,0.0,0.0,0.0,101.0
HW0325,OPTIC CENTER,P3016A-02.75,101,0.0,0.0,0.0,0.0,0.0,101.0
HW0325,OPTIC CENTER,P3016A-03.00,201,0.0,0.0,0.0,0.0,0.0,201.0
HW0325,OPTIC CENTER,P3016A-03.50,201,0.0,0.0,0.0,0.0,0.0,201.0
HW0325,OPTIC CENTER,P3016A-04.25,151,0.0,0.0,0.0,0.0,0.0,151.0
HW0325,OPTIC CENTER,P3016A-04.75,50,0.0,0.0,0.0,0.0,0.0,50.0
HW0325,OPTIC CENTER,P3016A-05.00,50,0.0,0.0,0.0,0.0,0.0,50.0
HW0325,OPTIC CENTER,P3016A-05.50,51,0.0,0.0,0.0,0.0,0.0,51.0
HW0325,OPTIC CENTER,P3016A-06.00,101,0.0,0.0,0.0,0.0,0.0,101.0
HW0325,OPTIC CENTER,P3016A-06.50,101,0.0,0.0,0.0,0.0,0.0,101.0
